#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,3,2,0,9:3,6,11
2,Borussia Dortmund,BVB,6,3,1,2,11:7,4,10
3,VfB Stuttgart,VFB,7,3,1,3,15:15,0,10
4,FC Schalke 04,S04,6,3,1,2,10:11,-1,10
5,Bayer Leverkusen,B04,5,3,0,2,7:5,2,9
6,Hamburger SV,HSV,7,2,2,3,18:17,1,8
7,Eintracht Frankfurt,SGE,7,2,2,3,9:13,-4,8
8,1899 Hoffenheim,TSG,5,2,1,2,14:12,2,7
9,Werder Bremen,SVW,7,2,1,4,6:12,-6,7
10,Hertha BSC,BSC,6,1,3,2,9:11,-2,6
11,VfL Wolfsburg,WOB,6,2,0,4,5:10,-5,6
12,1. FC Nürnberg,FCN,7,0,5,2,9:13,-4,5
13,SC Freiburg,SCF,6,1,2,3,8:13,-5,5
14,Bor. Mönchengladbach,BMG,6,1,1,4,8:12,-4,4
15,Eintracht Braunschweig,BNS,6,1,1,4,4:12,-8,4
16,1. FSV Mainz 05,M05,5,1,0,4,6:14,-8,3
17,FC Augsburg,FCA,6,1,0,5,4:12,-8,3
18,Hannover 96,H96,5,0,0,5,2:11,-9,0
